State,LGA,Ward,PU-Code,PU-Name,Address,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,Longitude,Latitude
EKITI,EKITI WEST,ARAMOKO  II,13-04-02-028,"FRONT OF FAKANLE  HOUSE, ALUWAYA","FRONT OF FAKANLE  HOUSE, ALUWAYA ARAMOKO  II EKITI WEST EKITI",94.0,260.0,True,-1.0,False,True,False,False,UNKNOWN,0.0,0.0,0.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/02/pu/028/028-1677364068.pdf,5.02847,7.68663
EKITI,EKITI WEST,ARAMOKO  II,13-04-02-029,"APAMU FARM SETTLEMENT   , APAMU","APAMU FARM SETTLEMENT   , APAMU ARAMOKO  II EKITI WEST EKITI",42.0,220.0,True,-1.0,False,False,False,False,UNKNOWN,28.0,1.0,12.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/02/pu/029/029-1677362244.pdf,5.02847,7.68663
EKITI,EKITI WEST,ARAMOKO  III  / ERIO,13-04-03-001,"COMMUNITY PRY. SCH.  , ILE ONA  I","COMMUNITY PRY. SCH.  , ILE ONA  I ARAMOKO  III  / ERIO EKITI WEST EKITI",162.0,462.0,True,-1.0,False,False,False,False,UNKNOWN,104.0,0.0,42.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3348/ward/20359/pu/37169/37169-1677506255.pdf,5.00701,7.73112
EKITI,EKITI WEST,ARAMOKO  III  / ERIO,13-04-03-002,"FRONT OF AMODU AGBABIAKA'S HOUSE , ILE ONA  II","FRONT OF AMODU AGBABIAKA'S HOUSE , ILE ONA  II ARAMOKO  III  / ERIO EKITI WEST EKITI",109.0,268.0,True,-1.0,False,False,False,False,UNKNOWN,70.0,1.0,30.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/03/pu/002/002-1677372757.pdf,,
EKITI,EKITI WEST,ARAMOKO  III  / ERIO,13-04-03-004,"FRONT OF JOSEPH ILESANMI'S HOUSE   ,  AJAYE ODO","FRONT OF JOSEPH ILESANMI'S HOUSE   ,  AJAYE ODO ARAMOKO  III  / ERIO EKITI WEST EKITI",105.0,351.0,True,-1.0,False,True,False,False,UNKNOWN,86.0,1.0,16.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/03/pu/004/004-1677370792.pdf,5.00701,7.73112
EKITI,EKITI WEST,ARAMOKO  III  / ERIO,13-04-03-005,"ELEJOFI'S FARM  , TEMIDIRE","ELEJOFI'S FARM  , TEMIDIRE ARAMOKO  III  / ERIO EKITI WEST EKITI",63.0,137.0,True,-1.0,False,False,False,False,UNKNOWN,46.0,1.0,14.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/03/pu/005/005-1677370556.pdf,5.02847,7.68663
EKITI,EKITI WEST,ARAMOKO  III  / ERIO,13-04-03-006,"COMMUNITY PRY. SCH.  ,  AJEBAMIDELE","COMMUNITY PRY. SCH.  ,  AJEBAMIDELE ARAMOKO  III  / ERIO EKITI WEST EKITI",93.0,332.0,True,-1.0,False,False,False,False,UNKNOWN,61.0,0.0,28.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/03/pu/006/006-1677369928.pdf,5.02847,7.68663
EKITI,EKITI WEST,ARAMOKO  III  / ERIO,13-04-03-007,"NEAR BAALE LAMIDI  ,  SURULERE OKE OJA","NEAR BAALE LAMIDI  ,  SURULERE OKE OJA ARAMOKO  III  / ERIO EKITI WEST EKITI",83.0,320.0,True,-1.0,False,False,False,False,UNKNOWN,69.0,4.0,7.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/03/pu/007/007-1677369715.pdf,5.02847,7.68663
EKITI,EKITI WEST,ARAMOKO  III  / ERIO,13-04-03-009,"PRY. SCH. AKOLA   ,  OKOLA","PRY. SCH. AKOLA   ,  OKOLA ARAMOKO  III  / ERIO EKITI WEST EKITI",49.0,197.0,True,-1.0,False,False,False,False,UNKNOWN,27.0,0.0,18.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/03/pu/009/009-1677374619.pdf,5.02847,7.68663
EKITI,EKITI WEST,ARAMOKO  III  / ERIO,13-04-03-010,"OPEN SPACE WITHIN ALAFE , TEMIDIRE  , TEMIDIRE ALAFE","OPEN SPACE WITHIN ALAFE , TEMIDIRE  , TEMIDIRE ALAFE ARAMOKO  III  / ERIO EKITI WEST EKITI",143.0,298.0,True,-1.0,False,True,False,False,UNKNOWN,101.0,0.0,37.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/03/pu/010/010-1677374925.pdf,,
EKITI,EKITI WEST,ARAMOKO  III  / ERIO,13-04-03-011,"L. A. PRY. SCH. , SURULERE OKE OJA","L. A. PRY. SCH. , SURULERE OKE OJA ARAMOKO  III  / ERIO EKITI WEST EKITI",79.0,240.0,True,-1.0,False,False,False,False,UNKNOWN,57.0,0.0,19.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/03/pu/011/011-1677375365.pdf,,
EKITI,EKITI WEST,ARAMOKO  III  / ERIO,13-04-03-012,"FRONT OF BAALE'S HOUSE  ,  ORISUNBARE CAMP","FRONT OF BAALE'S HOUSE  ,  ORISUNBARE CAMP ARAMOKO  III  / ERIO EKITI WEST EKITI",94.0,282.0,True,-1.0,False,False,False,False,UNKNOWN,62.0,1.0,31.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/03/pu/012/012-1677374083.pdf,5.02847,7.68663
EKITI,EKITI WEST,ARAMOKO  III  / ERIO,13-04-03-013,"FRONT OF POST OFFICE  , OBADA","FRONT OF POST OFFICE  , OBADA ARAMOKO  III  / ERIO EKITI WEST EKITI",141.0,362.0,True,-1.0,False,True,False,False,UNKNOWN,74.0,9.0,56.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/03/pu/013/013-1677373660.pdf,5.02847,7.68663
EKITI,EKITI WEST,ARAMOKO  III  / ERIO,13-04-03-014,"FRONT OF IBUOYE , IROKIN  / IBUOYE","FRONT OF IBUOYE , IROKIN  / IBUOYE ARAMOKO  III  / ERIO EKITI WEST EKITI",101.0,264.0,True,-1.0,False,False,False,False,UNKNOWN,66.0,1.0,32.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/03/pu/014/014-1677373564.pdf,5.02847,7.68663
EKITI,EKITI WEST,ARAMOKO  III  / ERIO,13-04-03-016,"FRONT OF OLAJUBU  HOUSE  , IBALA   II","FRONT OF OLAJUBU  HOUSE  , IBALA   II ARAMOKO  III  / ERIO EKITI WEST EKITI",130.0,409.0,True,-1.0,False,False,False,False,UNKNOWN,58.0,2.0,61.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/03/pu/016/016-1677372933.pdf,5.02847,7.68663
EKITI,EKITI WEST,ARAMOKO  III  / ERIO,13-04-03-017,"FRONT OF OYEWUMI'S HOUSE  , ILOPO  /  ARAROMI / IYERE  I","FRONT OF OYEWUMI'S HOUSE  , ILOPO  /  ARAROMI / IYERE  I ARAMOKO  III  / ERIO EKITI WEST EKITI",185.0,450.0,True,-1.0,False,False,False,False,UNKNOWN,90.0,4.0,83.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/03/pu/017/017-1677371699.pdf,,
EKITI,EKITI WEST,ARAMOKO  III  / ERIO,13-04-03-018,"SPACE WITHIN ILOPO  / ARAROMI  , ILOPO / ARAROMI  / IYERE   II","SPACE WITHIN ILOPO  / ARAROMI  , ILOPO / ARAROMI  / IYERE   II ARAMOKO  III  / ERIO EKITI WEST EKITI",134.0,365.0,True,-1.0,False,False,False,False,UNKNOWN,93.0,4.0,30.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/03/pu/018/018-1677372503.pdf,46.126,13.6291
EKITI,EKITI WEST,ARAMOKO  III  / ERIO,13-04-03-019,"FRONT OF ODOFIN 'S HOUSE  ,  OLUTORU  / TEMIDIRE / BALOGUN   I","FRONT OF ODOFIN 'S HOUSE  ,  OLUTORU  / TEMIDIRE / BALOGUN   I ARAMOKO  III  / ERIO EKITI WEST EKITI",51.0,140.0,True,-1.0,False,False,False,False,UNKNOWN,33.0,3.0,9.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/03/pu/019/019-1677373200.pdf,46.126,13.6291
EKITI,EKITI WEST,ARAMOKO  III  / ERIO,13-04-03-020,"SPACE WITHIN OLUTORU, TEMIDIRE AND BALOGUN , OLUTORU / TEMIDIRE / BALOGUN 11","SPACE WITHIN OLUTORU, TEMIDIRE AND BALOGUN , OLUTORU / TEMIDIRE / BALOGUN 11 ARAMOKO  III  / ERIO EKITI WEST EKITI",62.0,183.0,True,-1.0,False,False,False,False,UNKNOWN,35.0,1.0,21.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/03/pu/020/020-1677369327.pdf,5.04054,7.70483
EKITI,EKITI WEST,ARAMOKO  III  / ERIO,13-04-03-021,"FRONT OF ESAN NIG. LTD. , OLOBARABARA  / ALAFIA","FRONT OF ESAN NIG. LTD. , OLOBARABARA  / ALAFIA ARAMOKO  III  / ERIO EKITI WEST EKITI",38.0,151.0,True,-1.0,False,False,False,False,UNKNOWN,17.0,2.0,17.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/03/pu/021/021-1677374009.pdf,5.00701,7.73112
EKITI,EKITI WEST,ARAMOKO  III  / ERIO,13-04-03-022,"FRONT OF ELDER OBIWALE'S HOUSE  , ODO AYO / EDUCATION","FRONT OF ELDER OBIWALE'S HOUSE  , ODO AYO / EDUCATION ARAMOKO  III  / ERIO EKITI WEST EKITI",142.0,372.0,True,-1.0,False,False,False,False,UNKNOWN,113.0,3.0,19.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/03/pu/022/022-1677371362.pdf,,
EKITI,EKITI WEST,ARAMOKO  III  / ERIO,13-04-03-023,"FRONT OF OLUWA NIFISE'S HOUSE , AYIO / OLUWANIFISE","FRONT OF OLUWA NIFISE'S HOUSE , AYIO / OLUWANIFISE ARAMOKO  III  / ERIO EKITI WEST EKITI",109.0,365.0,True,-1.0,False,False,False,False,UNKNOWN,75.0,4.0,19.0,1.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/03/pu/023/023-1677372091.pdf,5.00701,7.73112
EKITI,EKITI WEST,ARAMOKO  III  / ERIO,13-04-03-024,"A. U. D. PRY. SCH. , ODOMU / IDITO","A. U. D. PRY. SCH. , ODOMU / IDITO ARAMOKO  III  / ERIO EKITI WEST EKITI",50.0,225.0,True,-1.0,False,False,False,False,UNKNOWN,36.0,0.0,12.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/03/pu/024/024-1677371329.pdf,,
EKITI,EKITI WEST,ARAMOKO  III  / ERIO,13-04-03-025,"ELERIO FARM  , AWURE  / ODO IGBANA FARM","ELERIO FARM  , AWURE  / ODO IGBANA FARM ARAMOKO  III  / ERIO EKITI WEST EKITI",56.0,159.0,True,-1.0,False,False,False,False,UNKNOWN,35.0,1.0,15.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/03/pu/025/025-1677369087.pdf,5.00701,7.73112
EKITI,EKITI WEST,ARAMOKO  III  / ERIO,13-04-03-026,"CHIEF OLOJEGBE FARM  , OLOJEGBE FARM","CHIEF OLOJEGBE FARM  , OLOJEGBE FARM ARAMOKO  III  / ERIO EKITI WEST EKITI",74.0,225.0,True,-1.0,False,False,False,False,UNKNOWN,82.0,2.0,32.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/03/pu/026/026-1677370267.pdf,5.02847,7.68663
EKITI,EKITI WEST,ERIJIYAN  I,13-04-04-001,"NEAR OLOGBEHIN COMP, IGBEHIN   I","NEAR OLOGBEHIN COMP, IGBEHIN   I ERIJIYAN  I EKITI WEST EKITI",85.0,402.0,True,-1.0,False,False,False,False,UNKNOWN,71.0,2.0,9.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3348/ward/20360/pu/37195/37195-1677503833.pdf,,
EKITI,EKITI WEST,ERIJIYAN  I,13-04-04-002,"OKEMORE, IGBEHIN II","OKEMORE, IGBEHIN II ERIJIYAN  I EKITI WEST EKITI",122.0,454.0,True,-1.0,False,False,False,False,UNKNOWN,86.0,1.0,28.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3348/ward/20360/pu/37196/37196-1677505056.pdf,5.02847,7.68663
EKITI,EKITI WEST,ERIJIYAN  I,13-04-04-003,"FRONT OF ADEYEMI'S HOUSE , ATIBA","FRONT OF ADEYEMI'S HOUSE , ATIBA ERIJIYAN  I EKITI WEST EKITI",110.0,334.0,True,-1.0,False,False,False,False,UNKNOWN,84.0,3.0,23.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/04/pu/003/003-1677390747.pdf,5.02847,7.68663
EKITI,EKITI WEST,ERIJIYAN  I,13-04-04-004,"NEAR OBA'S PALACE EREKEJI  , OGUNA  I","NEAR OBA'S PALACE EREKEJI  , OGUNA  I ERIJIYAN  I EKITI WEST EKITI",122.0,382.0,True,-1.0,False,False,False,False,UNKNOWN,94.0,0.0,26.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/04/pu/004/004-1677391610.pdf,,
EKITI,EKITI WEST,ERIJIYAN  I,13-04-04-005,"TOWN HALL , OGUNA   II","TOWN HALL , OGUNA   II ERIJIYAN  I EKITI WEST EKITI",85.0,354.0,True,-1.0,False,False,False,False,UNKNOWN,67.0,3.0,10.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3348/ward/20360/pu/37199/37199-1677511354.pdf,5.02847,7.68663
EKITI,EKITI WEST,ERIJIYAN  I,13-04-04-006,"ODOFIN'S COMP., IGEMO III","ODOFIN'S COMP., IGEMO III ERIJIYAN  I EKITI WEST EKITI",80.0,219.0,True,-1.0,False,False,False,False,UNKNOWN,60.0,3.0,16.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3348/ward/20360/pu/37200/37200-1677511580.pdf,5.02847,7.68663
EKITI,EKITI WEST,ERIJIYAN  I,13-04-04-007,OSOLO'S COMP.  IGEMO  I,OSOLO'S COMP.  IGEMO  I ERIJIYAN  I EKITI WEST EKITI,130.0,494.0,True,-1.0,False,False,False,False,UNKNOWN,93.0,1.0,29.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3348/ward/20360/pu/37201/37201-1677511922.pdf,5.02847,7.68663
EKITI,EKITI WEST,ERIJIYAN  I,13-04-04-008,"R. C. M.   I , IGEMO   II","R. C. M.   I , IGEMO   II ERIJIYAN  I EKITI WEST EKITI",140.0,454.0,True,-1.0,False,False,False,False,UNKNOWN,95.0,1.0,38.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3348/ward/20360/pu/37202/37202-1677512180.pdf,5.02847,7.68663
EKITI,EKITI WEST,ERIJIYAN  I,13-04-04-009,"AJEBAMIDELE  PRY. SCH. , AJEBAMIDELE","AJEBAMIDELE  PRY. SCH. , AJEBAMIDELE ERIJIYAN  I EKITI WEST EKITI",108.0,421.0,True,-1.0,False,False,False,False,UNKNOWN,66.0,0.0,37.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3348/ward/20360/pu/37203/37203-1677512419.pdf,5.02847,7.68663
EKITI,EKITI WEST,ERIJIYAN  I,13-04-04-010,OGBORU SURULERE PRY. SCH. OGBORU,OGBORU SURULERE PRY. SCH. OGBORU ERIJIYAN  I EKITI WEST EKITI,65.0,353.0,True,-1.0,True,False,False,False,UNKNOWN,48.0,0.0,14.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3348/ward/20360/pu/37204/37204-1677512693.pdf,5.02847,7.68663
EKITI,EKITI WEST,ERIJIYAN  I,13-04-04-011,"A. U. D. PRY. SCH. , A. U. D.  AREA","A. U. D. PRY. SCH. , A. U. D.  AREA ERIJIYAN  I EKITI WEST EKITI",112.0,292.0,True,-1.0,False,False,False,False,UNKNOWN,86.0,1.0,23.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3348/ward/20360/pu/37205/37205-1677513055.pdf,,
EKITI,EKITI WEST,ERIJIYAN  I,13-04-04-012,"OSOMO'S COMP. , ILOFI","OSOMO'S COMP. , ILOFI ERIJIYAN  I EKITI WEST EKITI",136.0,401.0,True,-1.0,False,False,False,False,UNKNOWN,109.0,3.0,20.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3348/ward/20360/pu/37206/37206-1677513507.pdf,5.02847,7.68663
EKITI,EKITI WEST,ERIJIYAN  I,13-04-04-013,C. A. C. PRY. SCH. C. A. C. PRY. SCH.,C. A. C. PRY. SCH. C. A. C. PRY. SCH. ERIJIYAN  I EKITI WEST EKITI,59.0,255.0,True,-1.0,False,False,False,False,UNKNOWN,0.0,0.0,0.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3348/ward/20360/pu/37207/37207-1677513758.pdf,-73.93957,42.81424
EKITI,EKITI WEST,ERIJIYAN  I,13-04-04-014,"KAJOLA  SQUARE OKEMOGUN, KAJOLA 1","KAJOLA  SQUARE OKEMOGUN, KAJOLA 1 ERIJIYAN  I EKITI WEST EKITI",66.0,278.0,True,-1.0,False,False,False,False,UNKNOWN,52.0,4.0,9.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3348/ward/20360/pu/37208/37208-1677514232.pdf,5.02847,7.68663
EKITI,EKITI WEST,ERIJIYAN  I,13-04-04-015,"KAJOLA , EREJIRIN  , KAJOLA   II","KAJOLA , EREJIRIN  , KAJOLA   II ERIJIYAN  I EKITI WEST EKITI",116.0,458.0,True,-1.0,False,False,False,False,UNKNOWN,87.0,0.0,25.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3348/ward/20360/pu/37209/37209-1677514426.pdf,5.02847,7.68663
EKITI,EKITI WEST,ERIJIYAN  I,13-04-04-016,"FRONT OF AKINGBADE'S HOUSE , OKETERE","FRONT OF AKINGBADE'S HOUSE , OKETERE ERIJIYAN  I EKITI WEST EKITI",46.0,197.0,True,-1.0,False,False,False,False,UNKNOWN,30.0,2.0,0.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3348/ward/20360/pu/37210/37210-1677514616.pdf,5.02847,7.68663
EKITI,EKITI WEST,ERIJIYAN  II,13-04-05-001,"MATERNITY CENTER, IWARO  I","MATERNITY CENTER, IWARO  I ERIJIYAN  II EKITI WEST EKITI",130.0,434.0,True,-1.0,False,True,False,False,UNKNOWN,76.0,0.0,40.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/05/pu/001/001-1677362134.pdf,5.02847,7.68663
EKITI,EKITI WEST,ERIJIYAN  II,13-04-05-002,"OLOJE'S CAMP , IWARO  II","OLOJE'S CAMP , IWARO  II ERIJIYAN  II EKITI WEST EKITI",179.0,517.0,True,-1.0,False,False,False,False,UNKNOWN,124.0,6.0,48.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/05/pu/002/002-1677360970.pdf,5.02847,7.68663
EKITI,EKITI WEST,ERIJIYAN  II,13-04-05-003,"ANGLICAN L. A. , IGBEHIN","ANGLICAN L. A. , IGBEHIN ERIJIYAN  II EKITI WEST EKITI",207.0,586.0,True,-1.0,False,False,False,False,UNKNOWN,161.0,0.0,31.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/05/pu/003/003-1677364810.pdf,5.02847,7.68663
EKITI,EKITI WEST,ERIJIYAN  II,13-04-05-004,ORISUNMBARE  CAMP. ORISUNMABRE,ORISUNMBARE  CAMP. ORISUNMABRE ERIJIYAN  II EKITI WEST EKITI,82.0,284.0,True,-1.0,False,False,False,False,UNKNOWN,65.0,0.0,13.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/05/pu/004/004-1677360893.pdf,5.02847,7.68663
EKITI,EKITI WEST,ERIJIYAN  II,13-04-05-005,"IREJU CAMP.  , IREJU  /  OYOMOKORE","IREJU CAMP.  , IREJU  /  OYOMOKORE ERIJIYAN  II EKITI WEST EKITI",47.0,316.0,True,-1.0,False,False,False,False,UNKNOWN,32.0,0.0,15.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/05/pu/005/005-1677361851.pdf,5.02847,7.68663
EKITI,EKITI WEST,ERIJIYAN  II,13-04-05-006,"FRONT OF ELEYIGBO'S HOUSE , OKE IDI OGUN","FRONT OF ELEYIGBO'S HOUSE , OKE IDI OGUN ERIJIYAN  II EKITI WEST EKITI",143.0,408.0,True,-1.0,False,False,False,False,UNKNOWN,75.0,4.0,37.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/05/pu/006/006-1677362093.pdf,5.02847,7.68663
EKITI,EKITI WEST,IKOGOSI,13-04-06-001,"FRONT OF ELERIGBE , ERIGBE","FRONT OF ELERIGBE , ERIGBE IKOGOSI EKITI WEST EKITI",134.0,341.0,True,-1.0,False,False,False,False,UNKNOWN,115.0,0.0,15.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/06/pu/001/001-1677363600.pdf,5.02847,7.68663
EKITI,EKITI WEST,IKOGOSI,13-04-06-002,"CHIEF ONISAN FRONTAGE , OJI","CHIEF ONISAN FRONTAGE , OJI IKOGOSI EKITI WEST EKITI",241.0,574.0,True,-1.0,False,False,False,False,UNKNOWN,212.0,0.0,21.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/06/pu/002/002-1677365467.pdf,5.02847,7.68663
EKITI,EKITI WEST,IKOGOSI,13-04-06-003,FRONTAGE OF OYEBANJI'S COMP.   OKELELE,FRONTAGE OF OYEBANJI'S COMP.   OKELELE IKOGOSI EKITI WEST EKITI,250.0,579.0,True,-1.0,False,True,False,False,UNKNOWN,241.0,0.0,6.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/06/pu/003/003-1677364056.pdf,5.02847,7.68663
EKITI,EKITI WEST,IKOGOSI,13-04-06-004,"IDIGBO STREET  , INIJA / ODOGBO","IDIGBO STREET  , INIJA / ODOGBO IKOGOSI EKITI WEST EKITI",283.0,688.0,True,-1.0,False,True,False,False,UNKNOWN,250.0,0.0,23.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/06/pu/004/004-1677366141.pdf,5.02847,7.68663
EKITI,EKITI WEST,IKOGOSI,13-04-06-005,"BAPTIST PRY. SCH. , ILAJUMU   I / ILAJUMU   II","BAPTIST PRY. SCH. , ILAJUMU   I / ILAJUMU   II IKOGOSI EKITI WEST EKITI",176.0,429.0,True,-1.0,False,False,False,False,UNKNOWN,146.0,1.0,19.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/06/pu/005/005-1677368767.pdf,5.02847,7.68663
EKITI,EKITI WEST,IKOGOSI,13-04-06-006,"ADEMILUA  COMP. , IKOGOSI  W. S.","ADEMILUA  COMP. , IKOGOSI  W. S. IKOGOSI EKITI WEST EKITI",158.0,414.0,True,-1.0,False,False,False,False,UNKNOWN,117.0,1.0,15.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/06/pu/006/006-1677365679.pdf,5.02847,7.68663
EKITI,EKITI WEST,IKOGOSI,13-04-06-008,"ABA OSUN  FARM   , BABATOLA / ABA OSUN","ABA OSUN  FARM   , BABATOLA / ABA OSUN IKOGOSI EKITI WEST EKITI",193.0,469.0,True,-1.0,False,False,False,False,UNKNOWN,176.0,0.0,12.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/06/pu/008/008-1677364876.pdf,5.02847,7.68663
EKITI,EKITI WEST,IKOGOSI,13-04-06-009,"JOHN KOLAWOLE HOUSE , ALAJE CAMP","JOHN KOLAWOLE HOUSE , ALAJE CAMP IKOGOSI EKITI WEST EKITI",36.0,142.0,True,-1.0,False,False,False,False,UNKNOWN,35.0,0.0,1.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/06/pu/009/009-1677361978.pdf,5.02847,7.68663
EKITI,EKITI WEST,IPOLE ILORO,13-04-07-001,"INUTA CENTRE , INUTA  I","INUTA CENTRE , INUTA  I IPOLE ILORO EKITI WEST EKITI",110.0,403.0,True,-1.0,False,False,False,False,UNKNOWN,70.0,0.0,34.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/07/pu/001/001-1677361083.pdf,5.02847,7.68663
EKITI,EKITI WEST,IPOLE ILORO,13-04-07-002,INUTA EAST INUTA II,INUTA EAST INUTA II IPOLE ILORO EKITI WEST EKITI,135.0,308.0,True,-1.0,False,False,False,False,UNKNOWN,97.0,0.0,37.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/07/pu/002/002-1677424011.pdf,5.02847,7.68663
EKITI,EKITI WEST,IPOLE ILORO,13-04-07-003,"C. A. C. PRY. SCH. , INUTA III/ MATERNITY","C. A. C. PRY. SCH. , INUTA III/ MATERNITY IPOLE ILORO EKITI WEST EKITI",72.0,176.0,True,-1.0,False,True,False,False,UNKNOWN,66.0,0.0,5.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/07/pu/003/003-1677364194.pdf,,
EKITI,EKITI WEST,IPOLE ILORO,13-04-07-004,"KAJOLA SQURE , KAJOLA","KAJOLA SQURE , KAJOLA IPOLE ILORO EKITI WEST EKITI",35.0,155.0,True,-1.0,False,False,False,False,UNKNOWN,35.0,0.0,0.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/07/pu/004/004-1677364605.pdf,5.02847,7.68663
EKITI,EKITI WEST,IPOLE ILORO,13-04-07-005,"IWAJI SQUARE, IWAJI  I","IWAJI SQUARE, IWAJI  I IPOLE ILORO EKITI WEST EKITI",144.0,319.0,True,-1.0,False,False,False,False,UNKNOWN,101.0,0.0,43.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/07/pu/005/005-1677364968.pdf,5.02847,7.68663
EKITI,EKITI WEST,IPOLE ILORO,13-04-07-006,"ST. BRIDGET , PRY. SCH. IWAJI II","ST. BRIDGET , PRY. SCH. IWAJI II IPOLE ILORO EKITI WEST EKITI",171.0,342.0,True,-1.0,False,False,False,False,UNKNOWN,105.0,0.0,62.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/07/pu/006/006-1677365339.pdf,5.02847,7.68663
EKITI,EKITI WEST,IPOLE ILORO,13-04-07-007,"IJOKO SQUARE , IJOKO /OKE OGUN","IJOKO SQUARE , IJOKO /OKE OGUN IPOLE ILORO EKITI WEST EKITI",103.0,281.0,True,-1.0,False,False,False,False,UNKNOWN,71.0,1.0,20.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/07/pu/007/007-1677363568.pdf,5.02847,7.68663
