State,LGA,Ward,PU-Code,PU-Name,Address,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,Latitude,Longitude
EKITI,GBONYIN,AISEGBA  I,13-07-07-001,OPEN SPACE AT AAFIN - AAFIN I,OPEN SPACE AT AAFIN - AAFIN I AISEGBA  I GBONYIN EKITI,251,822,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,175,5,66,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/07/pu/001/001-1677371950.pdf,7.60133,5.4804026
EKITI,GBONYIN,AISEGBA  I,13-07-07-002,OPEN SPACE AT ARAROMI - ARAROMI,OPEN SPACE AT ARAROMI - ARAROMI AISEGBA  I GBONYIN EKITI,203,619,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,143,4,56,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/07/pu/002/002-1677375490.pdf,7.60133,5.4804026
EKITI,GBONYIN,AISEGBA  I,13-07-07-003,ST. CYPRIAN'S PRIMARY SCHOOL - TEMIDIRE,ST. CYPRIAN'S PRIMARY SCHOOL - TEMIDIRE AISEGBA  I GBONYIN EKITI,275,759,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,226,9,37,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/07/pu/003/003-1677376290.pdf,7.60133,5.4804026
EKITI,GBONYIN,AISEGBA  I,13-07-07-004,OPEN SPACE AT ALASURS - OSERE / ALASURA,OPEN SPACE AT ALASURS - OSERE / ALASURA AISEGBA  I GBONYIN EKITI,318,865,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,232,3,80,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/07/pu/004/004-1677359663.pdf,7.60133,5.4804026
EKITI,GBONYIN,AISEGBA  I,13-07-07-005,OPEN SPACE AT IROTEDO - IROTEDO,OPEN SPACE AT IROTEDO - IROTEDO AISEGBA  I GBONYIN EKITI,226,718,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,166,4,45,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/07/pu/005/005-1677367291.pdf,7.60133,5.4804026
EKITI,GBONYIN,AISEGBA  I,13-07-07-006,OPEN SPACE AT IROTEDO - IROTEDO,OPEN SPACE AT IROTEDO - IROTEDO AISEGBA  I GBONYIN EKITI,226,718,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,100,0,36,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/07/pu/005/005-1677367291.pdf,7.60133,5.4804026
EKITI,GBONYIN,AISEGBA  I,13-07-07-007,OPEN SPACE AT OGBONTUNTUN / OGBONTUNTUN,OPEN SPACE AT OGBONTUNTUN / OGBONTUNTUN AISEGBA  I GBONYIN EKITI,145,597,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,139,0,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/07/pu/007/007-1677362442.pdf,7.60133,5.4804026
EKITI,GBONYIN,AISEGBA  II,13-07-08-001,OPEN SPACE AT ABA / ABA OMUARAN,OPEN SPACE AT ABA / ABA OMUARAN AISEGBA  II GBONYIN EKITI,187,577,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,112,0,44,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/08/pu/001/001-1677359707.pdf,7.60133,5.4804026
EKITI,GBONYIN,AISEGBA  II,13-07-08-002,OPEN SPACE AT BOLORUNDURO - BOLORUNDURO,OPEN SPACE AT BOLORUNDURO - BOLORUNDURO AISEGBA  II GBONYIN EKITI,275,808,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,220,1,50,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/08/pu/002/002-1677361113.pdf,7.60133,5.4804026
EKITI,GBONYIN,AISEGBA  II,13-07-08-003,LOWER HOLY TRINITY PRIMARY SCHOOL - AYEGUNLE,LOWER HOLY TRINITY PRIMARY SCHOOL - AYEGUNLE AISEGBA  II GBONYIN EKITI,179,544,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,112,0,44,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/08/pu/003/003-1677366829.pdf,7.60133,5.4804026
EKITI,GBONYIN,AISEGBA  II,13-07-08-004,OPOSITE CO-OPERATIVE BANK A.C.G.S.A.,OPOSITE CO-OPERATIVE BANK A.C.G.S.A. AISEGBA  II GBONYIN EKITI,191,626,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,137,3,34,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/08/pu/004/004-1677371318.pdf,7.60133,5.4804026
EKITI,GBONYIN,AISEGBA  II,13-07-08-005,OPEN SPACE AT ARUNWA - BAISA / INISA / AROWA,OPEN SPACE AT ARUNWA - BAISA / INISA / AROWA AISEGBA  II GBONYIN EKITI,266,804,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,181,1,76,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/08/pu/005/005-1677360559.pdf,7.60133,5.4804026
EKITI,GBONYIN,AISEGBA  II,13-07-08-006,OPEN  SPACE AT ODO IRO / AJOJO,OPEN  SPACE AT ODO IRO / AJOJO AISEGBA  II GBONYIN EKITI,115,368,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,82,2,42,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/08/pu/006/006-1677361720.pdf,7.60133,5.4804026
EKITI,GBONYIN,AISEGBA  II,13-07-08-007,OPEN SPACE AT SAGBALE - SAGBALE,OPEN SPACE AT SAGBALE - SAGBALE AISEGBA  II GBONYIN EKITI,241,651,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,203,0,35,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/08/pu/007/007-1677359269.pdf,7.60133,5.4804026
EKITI,GBONYIN,ILUOMOBA,13-07-09-001,AJEBAMIDELE PRIMARY SCHOOL - AJEBAMIDELE,AJEBAMIDELE PRIMARY SCHOOL - AJEBAMIDELE ILUOMOBA GBONYIN EKITI,114,496,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,87,2,22,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/09/pu/001/001-1677368446.pdf,7.6314649,5.4463322
EKITI,GBONYIN,ILUOMOBA,13-07-09-002,OPEN SPACE AT AKOLA - AKOLA / ADULOJU,OPEN SPACE AT AKOLA - AKOLA / ADULOJU ILUOMOBA GBONYIN EKITI,140,533,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,129,1,10,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/09/pu/002/002-1677373165.pdf,7.603865,5.3305115
EKITI,GBONYIN,ILUOMOBA,13-07-09-003,MATERNITY CENTRE - OBA ISA / ILORO / OKENAHUN,MATERNITY CENTRE - OBA ISA / ILORO / OKENAHUN ILUOMOBA GBONYIN EKITI,276,847,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,230,5,28,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/09/pu/003/003-1677369591.pdf,7.6314649,5.4463322
EKITI,GBONYIN,ILUOMOBA,13-07-09-004,OPEN SPACE AT AAFIN - AAFIN ODO EGBE / ODO ISO,OPEN SPACE AT AAFIN - AAFIN ODO EGBE / ODO ISO ILUOMOBA GBONYIN EKITI,228,688,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,179,3,36,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/09/pu/004/004-1677371835.pdf,7.6314649,5.4463322
EKITI,GBONYIN,ILUOMOBA,13-07-09-005,OPEN SPACE AT BOLORUNDURO - BOLORUNDURO,OPEN SPACE AT BOLORUNDURO - BOLORUNDURO ILUOMOBA GBONYIN EKITI,82,335,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,75,3,4,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/09/pu/005/005-1677371219.pdf,7.6314649,5.4463322
EKITI,GBONYIN,ILUOMOBA,13-07-09-006,ST PETER'S PRIMARY SCHOOL - ARAROMI / IJOKA / OGBON TITUN / ASA,ST PETER'S PRIMARY SCHOOL - ARAROMI / IJOKA / OGBON TITUN / ASA ILUOMOBA GBONYIN EKITI,224,778,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,204,4,13,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/09/pu/006/006-1677372503.pdf,7.6314649,5.4463322
EKITI,GBONYIN,ILUOMOBA,13-07-09-007,OPEN SPACE AT OGBONTINTUN - ADEBAYO CAMP,OPEN SPACE AT OGBONTINTUN - ADEBAYO CAMP ILUOMOBA GBONYIN EKITI,104,367,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,90,1,9,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/09/pu/007/007-1677370422.pdf,7.6314649,5.4463322
EKITI,GBONYIN,ILUOMOBA,13-07-09-008,AYEGUNLE ODO ISO / SURULERE - AYEGUNLE / ODO ISO,AYEGUNLE ODO ISO / SURULERE - AYEGUNLE / ODO ISO ILUOMOBA GBONYIN EKITI,263,919,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,213,1,42,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/09/pu/008/008-1677385204.pdf,7.6314649,5.4463322
EKITI,GBONYIN,IJAN,13-07-10-002,ODO OYE - ODO OYE / AYEDUN  I,ODO OYE - ODO OYE / AYEDUN  I IJAN GBONYIN EKITI,203,618,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,154,3,45,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/10/pu/002/002-1677364410.pdf,7.5671841,5.4044268
EKITI,GBONYIN,IJAN,13-07-10-004,OPEN SPACE AT IKESAN - IKESAN,OPEN SPACE AT IKESAN - IKESAN IJAN GBONYIN EKITI,256,718,TRUE,-1,FALSE,FALSE,TRUE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/10/pu/004/004-1677364493.pdf,7.5671841,5.4044268
EKITI,GBONYIN,IJAN,13-07-10-005,OGBON OMO - AYINGBE / OGBONTINTUN / OGBON OMO I,OGBON OMO - AYINGBE / OGBONTINTUN / OGBON OMO I IJAN GBONYIN EKITI,266,753,TRUE,-1,FALSE,FALSE,TRUE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/10/pu/005/005-1677365564.pdf,7.5671841,5.4044268
EKITI,GBONYIN,IJAN,13-07-10-007,OGBON OMO - AYINGBE / OGBONTINTUN / OGBON OMO  III,OGBON OMO - AYINGBE / OGBONTINTUN / OGBON OMO  III IJAN GBONYIN EKITI,217,743,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,132,0,84,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/10/pu/007/007-1677367207.pdf,7.5671841,5.4044268
EKITI,GBONYIN,IJAN,13-07-10-008,OPEN SPACE AT ILUPEJU - ILUPEJU  I,OPEN SPACE AT ILUPEJU - ILUPEJU  I IJAN GBONYIN EKITI,148,339,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,110,4,31,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/10/pu/008/008-1677366711.pdf,7.5745823,5.4063904
EKITI,GBONYIN,IJAN,13-07-10-009,OPEN SPACE AT ILUPEJU - ILUPEJU  II,OPEN SPACE AT ILUPEJU - ILUPEJU  II IJAN GBONYIN EKITI,222,655,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,157,1,61,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/10/pu/009/009-1677367345.pdf,7.5745823,5.4063904
EKITI,GBONYIN,IJAN,13-07-10-010,OPEN SPACE AT IMORU - IMORU / ODE IJOGUN,OPEN SPACE AT IMORU - IMORU / ODE IJOGUN IJAN GBONYIN EKITI,197,469,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,131,3,60,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3351/ward/20398/pu/37679/37679-1677505701.pdf,7.5671841,5.4044268
EKITI,GBONYIN,IJAN,13-07-10-012,OPEN SPACE AT OLOGOJI - EZEKIEL / OLOGOJI,OPEN SPACE AT OLOGOJI - EZEKIEL / OLOGOJI IJAN GBONYIN EKITI,83,314,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,65,0,16,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/10/pu/012/012-1677365573.pdf,7.5671841,5.4044268
EKITI,GBONYIN,IJAN,13-07-10-013,OPEN SPACE AT IYARE - IYARE  I,OPEN SPACE AT IYARE - IYARE  I IJAN GBONYIN EKITI,150,451,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,98,4,48,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/10/pu/013/013-1677367891.pdf,7.5671841,5.4044268
EKITI,GBONYIN,IJAN,13-07-10-014,OPEN SPACE AT IYARE - IYARE  II,OPEN SPACE AT IYARE - IYARE  II IJAN GBONYIN EKITI,166,528,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,105,2,54,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3351/ward/20398/pu/37683/37683-1677505999.pdf,7.5671841,5.4044268
EKITI,GBONYIN,IJAN,13-07-10-015,OPEN SPACE AT IMOMO - IMOMO / OSOMO,OPEN SPACE AT IMOMO - IMOMO / OSOMO IJAN GBONYIN EKITI,180,497,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,112,11,45,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3351/ward/20398/pu/37684/37684-1677506216.pdf,7.5671841,5.4044268
EKITI,IDO / OSI,IDO  I,13-08-01-001,"EJEMU COMPOUND , ST JOHN'S HALL","EJEMU COMPOUND , ST JOHN'S HALL IDO  I IDO / OSI EKITI",200,582,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,92,8,95,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/01/pu/001/001-1677392165.pdf,7.8349937,5.1797058
EKITI,IDO / OSI,IDO  I,13-08-01-002,"OKE DOBA / COURT , NEAR AYODELE'S HOUSE","OKE DOBA / COURT , NEAR AYODELE'S HOUSE IDO  I IDO / OSI EKITI",205,414,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,110,8,77,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/01/pu/002/002-1677394454.pdf,7.8349937,5.1797058
EKITI,IDO / OSI,IDO  I,13-08-01-003,A. U. D. PRIMARY SCHOOL  I,A. U. D. PRIMARY SCHOOL  I IDO  I IDO / OSI EKITI,128,342,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,84,21,49,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/01/pu/003/003-1677386880.pdf,7.8483981,5.1763754
EKITI,IDO / OSI,IDO  I,13-08-01-004,A. U. D. PRIMARY SCHOOL  II,A. U. D. PRIMARY SCHOOL  II IDO  I IDO / OSI EKITI,77,162,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,40,5,31,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/01/pu/004/004-1677395488.pdf,7.8483981,5.1763754
EKITI,IDO / OSI,IDO  I,13-08-01-005,"OGBON EYINDI, STREET BENEDICT'S SCHOOL  I","OGBON EYINDI, STREET BENEDICT'S SCHOOL  I IDO  I IDO / OSI EKITI",195,502,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,104,16,72,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/01/pu/005/005-1677393689.pdf,7.8349937,5.1797058
EKITI,IDO / OSI,IDO  I,13-08-01-006,"OGBON EYINDE, STREET BENEDICT SCHOOL  II","OGBON EYINDE, STREET BENEDICT SCHOOL  II IDO  I IDO / OSI EKITI",94,258,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,63,9,15,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/01/pu/006/006-1677389162.pdf,7.8349937,5.1797058
EKITI,IDO / OSI,IDO  I,13-08-01-007,"FASULUS / OLOGEBA'S COMPOUND , NEAR FASULA'S HOUSE","FASULUS / OLOGEBA'S COMPOUND , NEAR FASULA'S HOUSE IDO  I IDO / OSI EKITI",116,238,TRUE,-1,FALSE,TRUE,TRUE,FALSE,UNKNOWN,112,0,4,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/01/pu/007/007-1677385782.pdf,7.8349937,5.1797058
EKITI,IDO / OSI,IDO  I,13-08-01-008,"APANISILE / ODOAJANA , NEAR APANISILE 'S HOUSE","APANISILE / ODOAJANA , NEAR APANISILE 'S HOUSE IDO  I IDO / OSI EKITI",130,312,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,102,6,19,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/01/pu/008/008-1677394306.pdf,7.8349937,5.1797058
EKITI,IDO / OSI,IDO  I,13-08-01-009,"OKE OJA , MARKET STALL","OKE OJA , MARKET STALL IDO  I IDO / OSI EKITI",142,364,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,104,2,32,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/01/pu/009/009-1677390771.pdf,7.7936885,5.2419376
EKITI,IDO / OSI,IDO  I,13-08-01-010,"INISA , ST. NEAR ASOSANYIN'S HOUSE","INISA , ST. NEAR ASOSANYIN'S HOUSE IDO  I IDO / OSI EKITI",199,510,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,99,4,95,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/01/pu/010/010-1677392556.pdf,7.8349937,5.1797058
EKITI,IDO / OSI,IDO  I,13-08-01-011,"IYEDI, OKE AANU PRIMARY SCHOOL","IYEDI, OKE AANU PRIMARY SCHOOL IDO  I IDO / OSI EKITI",207,481,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,111,15,67,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/01/pu/011/011-1677389778.pdf,7.8425864,5.1821508
EKITI,IDO / OSI,IDO  I,13-08-01-012,"OKE / ODO IYEDI , NEAR OLUMOJA'S HOUSE","OKE / ODO IYEDI , NEAR OLUMOJA'S HOUSE IDO  I IDO / OSI EKITI",212,520,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,148,4,52,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/01/pu/012/012-1677392414.pdf,7.8349937,5.1797058
EKITI,IDO / OSI,IDO  I,13-08-01-014,"HOSPITAL ROAD , NEAR DEKUNLOLA'S HOUSE  II","HOSPITAL ROAD , NEAR DEKUNLOLA'S HOUSE  II IDO  I IDO / OSI EKITI",237,778,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,183,24,26,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/01/pu/014/014-1677394051.pdf,7.8349937,5.1797058
EKITI,IDO / OSI,IDO  I,13-08-01-015,"OSI JUNCTION , NEAR AYO OLUGBOYE'S HOUSE","OSI JUNCTION , NEAR AYO OLUGBOYE'S HOUSE IDO  I IDO / OSI EKITI",205,487,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,106,11,70,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/01/pu/015/015-1677399873.pdf,7.8349937,5.1797058
EKITI,IDO / OSI,IDO  I,13-08-01-016,"ISAPE , NEAR FASUYI'S HOUSE","ISAPE , NEAR FASUYI'S HOUSE IDO  I IDO / OSI EKITI",165,443,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,110,10,42,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/01/pu/016/016-1677387798.pdf,7.8349937,5.1797058
EKITI,IDO / OSI,IDO  I,13-08-01-017,EREKESIN / BANJI'S NEAR BANJI'S HOUSE,EREKESIN / BANJI'S NEAR BANJI'S HOUSE IDO  I IDO / OSI EKITI,159,388,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,84,21,49,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/01/pu/017/017-1677383921.pdf,7.8349937,5.1797058
EKITI,IDO / OSI,IDO  I,13-08-01-018,"AYEGUNLE / ISEOLUWA , NEAR IFEDUN'S HOUSE","AYEGUNLE / ISEOLUWA , NEAR IFEDUN'S HOUSE IDO  I IDO / OSI EKITI",153,363,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,94,11,43,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/01/pu/018/018-1677393421.pdf,7.8462624,5.1168249
EKITI,IDO / OSI,IDO  I,13-08-01-019,"AYEGUNLE / ISEOLUWA , NEAR IFEDUN'S HOUSE","AYEGUNLE / ISEOLUWA , NEAR IFEDUN'S HOUSE IDO  I IDO / OSI EKITI",153,363,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,88,13,33,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/01/pu/018/018-1677393421.pdf,7.8462624,5.1168249
EKITI,IDO / OSI,IDO  II,13-08-02-001,"OMODEWA , OMODEWA PRIMARY SCHOOL","OMODEWA , OMODEWA PRIMARY SCHOOL IDO  II IDO / OSI EKITI",218,506,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,149,5,58,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/02/pu/001/001-1677366379.pdf,7.872495,5.2162283
EKITI,IDO / OSI,IDO  II,13-08-02-002,OKE ARE IN FRONT OF LICENCING OFFICE,OKE ARE IN FRONT OF LICENCING OFFICE IDO  II IDO / OSI EKITI,140,323,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,97,6,37,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/02/pu/002/002-1677366795.pdf,7.872495,5.2162283
EKITI,IDO / OSI,IDO  II,13-08-02-003,IDOFIN / ILOTIN O/S FALEYE'S HOUSE,IDOFIN / ILOTIN O/S FALEYE'S HOUSE IDO  II IDO / OSI EKITI,213,512,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,130,5,78,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/02/pu/003/003-1677367459.pdf,7.872495,5.2162283
EKITI,IDO / OSI,IDO  II,13-08-02-004,"ODO AGBE / ONALA , AGRICULTURAL EXTENSION OFFICE","ODO AGBE / ONALA , AGRICULTURAL EXTENSION OFFICE IDO  II IDO / OSI EKITI",239,640,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,124,19,90,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/02/pu/004/004-1677367793.pdf,7.872495,5.2162283
EKITI,IDO / OSI,IDO  II,13-08-02-005,"OKE SAPE , METHODIST PRIMARY SCHOOL, IDO - EKITI","OKE SAPE , METHODIST PRIMARY SCHOOL, IDO - EKITI IDO  II IDO / OSI EKITI",330,847,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/02/pu/005/005-1677368354.pdf,7.8467091,5.1848371
EKITI,IDO / OSI,IDO  II,13-08-02-006,"SALORO'S COMPOUND , NEAR SALORO'S HOUSE  I","SALORO'S COMPOUND , NEAR SALORO'S HOUSE  I IDO  II IDO / OSI EKITI",226,562,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,149,4,71,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/02/pu/006/006-1677368895.pdf,7.872495,5.2162283
EKITI,IDO / OSI,IDO  II,13-08-02-007,SALORO'S OMU/ODO-IRO ST. DAVID'S PRY. SCH.,SALORO'S OMU/ODO-IRO ST. DAVID'S PRY. SCH. IDO  II IDO / OSI EKITI,191,475,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,139,2,46,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/02/pu/007/007-1677369389.pdf,7.872495,5.2162283
EKITI,IDO / OSI,IDO  II,13-08-02-008,"OKE BAREKE, ODO - IDO PRIMARY SCHOOL IDO EKITI","OKE BAREKE, ODO - IDO PRIMARY SCHOOL IDO EKITI IDO  II IDO / OSI EKITI",237,588,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,120,9,107,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/02/pu/008/008-1677370281.pdf,7.8502614,5.1638277
EKITI,IDO / OSI,IDO  II,13-08-02-009,"ILORO , NEAR AKINYELE'S HOUSE","ILORO , NEAR AKINYELE'S HOUSE IDO  II IDO / OSI EKITI",155,423,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,96,11,41,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/02/pu/009/009-1677371810.pdf,7.9036423,5.109336
EKITI,IDO / OSI,IDO  II,13-08-02-010,"IMILA , APOSTOLIC SCHOOL","IMILA , APOSTOLIC SCHOOL IDO  II IDO / OSI EKITI",323,778,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,178,12,111,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/02/pu/010/010-1677372592.pdf,7.872495,5.2162283
EKITI,IDO / OSI,IDO  II,13-08-02-011,OSASONA'S COMPOUND AJOWA PRIMARY SCHOOL,OSASONA'S COMPOUND AJOWA PRIMARY SCHOOL IDO  II IDO / OSI EKITI,73,227,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,70,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/02/pu/011/011-1677373087.pdf,7.872495,5.2162283
EKITI,IDO / OSI,IDO  II,13-08-02-012,"AKOREWOLU , COKER SAW MILL JUNCTION","AKOREWOLU , COKER SAW MILL JUNCTION IDO  II IDO / OSI EKITI",314,781,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,178,47,80,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/02/pu/012/012-1677373727.pdf,7.872495,5.2162283
EKITI,IDO / OSI,IFAKI I,13-08-03-001,"A . U. D. PRIMARY SCHOOL , EWURIN","A . U. D. PRIMARY SCHOOL , EWURIN IFAKI I IDO / OSI EKITI",199,775,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,103,14,74,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/03/pu/001/001-1677362347.pdf,7.8015825,5.2527741
